dsp_pedon_id,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,soc_stock_0_30cm,soc_stock_30_50cm,soc_stock_50_100cm,soc_stock_100cm,mat,map,climate,soc_pct,bulk_density,tn_pct,kssl_wsa,yoder_agg_stab_mwd,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,clay_combined,clay_src
IL-019-SW-RTHRML-004A,IL-019-SW-RTHRML,4,11/18/2020,-88.027589,39.92541,Drummer,Flanagan,32,SHM - NT,SHM,CROP,No-till,NT,No-Till managed with corn-soybean rotations,AG-CROP,Rothermel,Illinois,Drummer,92.60863428655026,39.75192767263214,NA,NA,11.25,1007.608948,cool_wet,3.1639,NA,0.2608,NA,1.7,7.3,0.226399606,414.9837,90.84298,514.7767,400.8052,526.801,208.4556,936.0503,11.59481249,22,coop
IL-115-SW-ETAL-001,IL-115-SW-ETAL,1,5/12/2020,-88.745608,39.895068,Drummer,Drummer,33,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Etal,Illinois,Drummer,97.59285424262751,52.10072565,58.29558797160001,207.98916786868153,11.43999958,992.9369507,cool_wet,2.57665,1.318653828,0.21910000000000002,NA,1.24,NA,0.17331654000000002,162.48865,99.60806,422.27205000000004,40.143,341.97605,171.1355,371.0145,6.096009705,26.5,coop
IL-115-SW-ETAL-001A,IL-115-SW-ETAL,1,11/19/2020,-88.745608,39.895068,Drummer,Drummer,33,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Etal,Illinois,Drummer,88.48526574246813,59.79818651350024,NA,NA,11.43999958,992.9369507,cool_wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL-115-SW-ETAL-002,IL-115-SW-ETAL,2,5/12/2020,-88.746645,39.895384,Drummer,Drummer,33,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Etal,Illinois,Drummer,77.95596951843599,41.076944703900004,39.05028589,158.0832001,11.46000004,992.5689697,cool_wet,2.1917,1.2654438104999999,0.19390000000000002,NA,1,NA,0.211951231,149.72308,85.60693,249.74394999999998,156.7078,262.5799,141.84725,371.133,6.709134885999999,26,coop
IL-115-SW-ETAL-003,IL-115-SW-ETAL,3,5/12/2020,-88.746587,39.90146,Drummer,Dana,33,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Etal,Illinois,Drummer,87.00489232,36.77981989,32.14573806,155.9304502709785,11.5199995,991.5609741,cool_wet,2.4558999999999997,1.242042759,0.20729999999999998,NA,0.895,6.45,0.241524984,193.53545,149.67155,282.90070000000003,171.19305,317.7754,189.7283,457.073,7.046123364,29,coop
IL-115-SW-WDFLD-001,IL-115-SW-WDFLD,1,5/12/2020,-88.798131,39.866062,Drummer,Drummer,34,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Woodfield,Illinois,Drummer,97.88505772,30.52555559,42.8291,171.2397133,11.55999947,990.9439697,cool_wet,2.63635,1.338110101,0.21625,NA,1.2650000000000001,NA,0.318909546,290.91945,43.12735,157.61775,367.45565,307.7965,140.8366,440.9765,5.6397737155000005,36,coop
IL-115-SW-WDFLD-001A,IL-115-SW-WDFLD,1,11/19/2020,-88.798131,39.866062,Drummer,Drummer,34,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Woodfield,Illinois,Drummer,78.41845821973445,32.42393299756976,NA,NA,11.55999947,990.9439697,cool_wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL-115-SW-WDFLD-002,IL-115-SW-WDFLD,2,5/12/2020,-88.799917,39.865395,Drummer,Drummer,34,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Woodfield,Illinois,Drummer,100.3903707,39.72163252,44.40819994,184.5202031,11.55999947,990.9439697,cool_wet,2.754,1.220770471,0.2424,NA,1.6,NA,NA,327.43955,100,144.185105,246.8192,297.52524999999997,107.07423,426.95,6.454593303999999,32,coop
IL-115-SW-WDFLD-003,IL-115-SW-WDFLD,3,5/12/2020,-88.798039,39.868482,Drummer,Drummer,34,BAU - Organic,BAU,CROP,Till,Organic,Organically managed in a corn-soybean-small grains rotation with cover crops established prior to corn,AG-CROP,Woodfield,Illinois,Drummer,98.08146144,35.98904125,45.57700332,179.647506,11.55999947,990.9439697,cool_wet,2.6776,1.194709995,0.21655000000000002,NA,1.13,NA,0.1612878,302.90225,85.4,147.16835,306.233,325.73915,162.61655000000002,444.57550000000003,6.361552636,39,coop
IL-147-SW-CRP-001,IL-147-SW-CRP,1,5/12/2020,-88.743611,39.895694,Drummer,Drummer,35,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Cripe,Illinois,Drummer,109.0806618,42.91184468,44.64010185,196.6326084,11.43999958,992.9369507,cool_wet,2.6214500000000003,1.668002454,0.1918,NA,1.24,6.05,0.12170153850000001,175.6565,83.447825,315.08635000000004,372.70335,372.70335,90.84020000000001,467.6328,7.421342787,36.5,coop
IL-147-SW-CRP-001A,IL-147-SW-CRP,1,11/19/2020,-88.743611,39.895694,Drummer,Drummer,35,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Cripe,Illinois,Drummer,100.47442030369669,44.513177930463776,NA,NA,11.43999958,992.9369507,cool_wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL-147-SW-CRP-002,IL-147-SW-CRP,2,5/12/2020,-88.743611,39.896889,Drummer,Flanagan,35,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Cripe,Illinois,Drummer,80.62378819,48.294844767634004,43.71229175,172.6309247,11.5,991.8139648,cool_wet,2.2436499999999997,1.295211855,0.17635,NA,0.8799999999999999,NA,0.156868185,126.01755,75.09613999999999,222.73985,272.12365,272.12365,101.7995,384.9045,6.889751979,28,coop
IL-147-SW-CRP-003,IL-147-SW-CRP,3,5/12/2020,-88.743333,39.898194,Drummer,Dana,35,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Cripe,Illinois,Drummer,72.70225291,23.58244774,29.47820009,125.76290073932951,11.5,991.8139648,cool_wet,1.97485,1.4432890239999998,0.16505,NA,1.015,6.45,0.11690458549999999,115.85794999999999,60.6459,228.76695,301.08119999999997,301.08119999999997,94.834705,437.422,6.631730488500001,30,coop
IL-147-SW-TS-001,IL-147-SW-TS,1,5/12/2020,-88.700021,39.876683,Drummer,Drummer,36,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Taylor South,Illinois,Drummer,92.65460821,23.72367177,30.05462577,146.4329057544395,11.52999973,997.1599731,cool_wet,2.97635,1.338009251,0.24230000000000002,NA,1.505,5.699999999999999,0.175284613,138.465255,81.936505,146.14845000000003,126.1984,482.4721,148.95715,431.296,7.131756712,35.5,coop
IL-147-SW-TS-002,IL-147-SW-TS,2,5/12/2020,-88.700776,39.878541,Drummer,Drummer,36,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Taylor South,Illinois,Drummer,105.0989159391545,30.274029683591998,40.98549537,176.3584409926965,11.52999973,997.1599731,cool_wet,2.876,1.337270899,0.22285,NA,1.5550000000000002,5.3,0.067744224,177.39775,63.254215,109.79908499999999,50.214625,346.143,92.91719,382.42265,6.781510038,39.5,coop
IL-147-SW-TS-003,IL-147-SW-TS,3,5/12/2020,-88.705988,39.878261,Drummer,Drummer,36,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Taylor South,Illinois,Drummer,110.7667681221695,28.621169640543997,48.54165001,187.92958777715347,11.52999973,996.7589722,cool_wet,3.07315,1.2405812809999999,0.2397,NA,1.07,5.550000000000001,0.083918219,264.10145,47.60822,218.3601,147.88021,481.93325000000004,164.73845,477.119,7.838521731,27.5,coop
IL-147-SW-TS-003A,IL-147-SW-TS,3,11/19/2020,-88.705988,39.878261,Drummer,Drummer,36,BAU - Conventional,BAU,CROP,Till,Conventional,Conventionally managed field in a corn-soybean rotation with cover crops established prior to corn,AG-CROP,Taylor South,Illinois,Drummer,102.04635370919107,32.88066023193648,NA,NA,11.52999973,996.7589722,cool_wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PaH2-1,PaH2,1,8/11/2020,-72.2346389,41.7541111,Paxton/ Woodbridge,Woodbridge,70,SHM - Hayland,SHM,GRASS,No-till,Hayland,"Mountain Dairy farm, Mansfield, CT, hayfield",AG-CROP,H2,UConn,Woodbridge,84.53243435,10.95256709,NA,NA,9.529999733,1248.73291,cool_wet,5.016517271,1.315,0.413902206,77.98216077,3.931693626,6.05,2.106671155,254.91581705000002,34.8697892,254.68229995000002,287.8701995,NA,169.4689231,915.0302083500001,17.344743485000002,10.8,coop
PaL1-1,PaL1,1,7/23/2020,-72.188333,41.7995278,Paxton/ Woodbridge,Woodbridge,71,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Will Ouimet residential lawn, Mansfield, CT",AG-CROP,L1,UConn,Woodbridge,83.95925129150007,14.748664496118401,20.60716067,119.31507645589687,9.699999809,1247.126953,cool_wet,2.810876395,1.375,0.218910987,64.30575997,3.2059867520000003,4.65,1.8780822835000002,81.40171359,23.5822418,48.97943999,171.5111259,NA,209.5626677,552.4150159999999,12.78197955,11.7,coop
PaL1-2,PaL1,2,7/23/2020,-72.18838889,41.7995556,Paxton/ Woodbridge,Woodbridge,71,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Will Ouimet residential lawn, Mansfield, CT",AG-CROP,L1,UConn,Woodbridge,102.44994409289801,16.99101927,NA,NA,9.699999809,1247.126953,cool_wet,4.911799961,1.2149999999999999,0.385662479,70.24696649,3.1644800650000002,NA,1.9714504590000002,57.20303523,16.56639819,49.18985617,373.1548226,NA,277.64164504999997,674.3855808,16.88555573,NA,NA
PaL2-2,PaL2,2,7/24/2020,-72.1895,41.80006,Paxton/ Woodbridge,Canton,72,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Nels Barrett residential lawn, Mansfield, CT",AG-CROP,L2,UConn,Canton,77.16067916802851,38.311738835342396,NA,NA,9.699999809,1247.126953,cool_wet,2.730364885,1.33,0.20124232,59.9537497,2.633843702,NA,0.7236408974999999,41.54261687,8.245144095,53.94526189,91.67020212,NA,91.64284485,791.4113929,10.840809937500001,NA,NA
PaM1-1,PaM1,1,7/14/2020,-72.23745,41.8184833,Paxton/ Woodbridge,Canton,73,Ref - Managed forest,Ref,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand D, oak/ hickory upland hardwoof, thinned 2013",Reference,M1,UConn,Canton,NA,NA,NA,NA,9.679999352,1246.213013,cool_wet,4.229774495,1.215,0.23547678,61.186835110000004,2.058497293,NA,1.141106485,63.11734217,13.646593791999999,58.34238783,135.9456235,NA,133.495087,474.9472249,16.25311447,NA,NA
PaM2-1,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,105.12499501975351,15.812505031289998,NA,NA,9.399999619,1245.573975,cool_wet,5.776752480000001,1.245,0.391308895,64.95530339,3.024162026,4.949999999999999,2.342091938,121.4274105,17.51499983,204.45778622499998,246.4980844,NA,163.9422165,672.7373299000001,16.844306,11.55,coop
PaM2-2,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,87.76854108,15.125626427222999,NA,NA,9.38999939,1245.836914,cool_wet,5.645629608,1.165,0.38773474950000003,71.86091526,2.0413242714999997,NA,2.067111541,121.6773109,20.13009762,130.4788939,253.4388011,NA,156.0540987,651.3100684999999,18.92013363,NA,NA
PaT2-1,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,68.99561993,10.25708293,21.43065785,100.6833607,9.529999733,1248.73291,cool_wet,2.332028957,1.53,0.188279452,66.717332,3.04811493,7.1,0.9137234059999999,49.5810763,15.069552354999999,112.1884612,107.5930227,NA,89.63313334,544.1737617,5.687077306,8.2,coop
PaU1-1,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,153.19136523016678,17.894594371698002,25.536576505284003,196.6225361071488,9.510000229,1246.031006,cool_wet,8.622911424,0.86,0.491255106,67.115835,2.3680146129999997,4.25,1.9960712969999999,57.119735129999995,23.134727169999998,157.92572433499998,353.6028692,NA,166.5045986,687.5715878,32.83221153,7.95,coop
PaU1-2,PaU1,2,7/14/2020,-72.238939,41.818491,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,123.2249970331835,12.39484296,NA,NA,9.510000229,1246.031006,cool_wet,8.378291659,NA,0.48531708399999995,72.05963028,1.880975355,NA,2.305874468,66.19944578,22.274960200000002,207.9063553,332.6446267,NA,256.3889459,718.8883544,29.934672319999997,NA,NA
PaU2-1,PaU2,1,7/21/2020,-72.2532778,41.8216111,Paxton/ Woodbridge,Woodbridge,80,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand A, ash- dominated, no recent management",Reference,U2,UConn,Woodbridge,166.2114320658785,22.11666888,31.414615423160996,219.74271636652222,9.489999771,1246.148926,cool_wet,12.65682369,NA,0.727100418,75.20405694,3.431859561,4.15,3.784134645,133.29767444499998,26.82105339,284.4362439,329.9681411,NA,228.5544415,1002.387505,48.09263372,16.85,coop
PaU2-2,PaU2,2,7/21/2020,-72.25333,41.82161667,Paxton/ Woodbridge,Woodbridge,80,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand A, ash- dominated, no recent management",Reference,U2,UConn,Woodbridge,121.793206,11.04636803,NA,NA,9.489999771,1246.148926,cool_wet,6.502823006,NA,0.441942723,71.88149142500001,2.271064968,NA,2.384807671,82.65121507500001,18.77592615,184.3858101,168.3410185,NA,172.081548,712.2953509,21.33709017,NA,NA
CVT-1-1,CVT-1,a,NA,-101.9472,32.774177,NA,Amarillo,28,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,6.557,4.8875,9.887500000000001,21.332,16.40999985,441.8179932,warm_dry,0.15,1.13,NA,NA,0.825,NA,38,20.59,10.28,1.805,NA,NA,2.37,161.715,0.080455,9.890792193500001,coop
CVT-1-2,CVT-1,b,NA,-101.9472,32.774177,NA,Amarillo,28,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,6.057500000000001,5.803000000000001,13.4475,25.308,16.40999985,441.8179932,warm_dry,0.175,1.29,NA,NA,0.845,NA,45.5,21.375,13.495000000000001,1.965,NA,NA,1.6,201.16500000000002,0.09766,10.91762542,coop
CVT-1-3,CVT-1,c,NA,-101.9472,32.774177,NA,Amarillo,28,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,8.113000000000001,4.839,11.362499999999999,24.314500000000002,16.40999985,441.8179932,warm_dry,0.19,1.3900000000000001,NA,NA,0.7,NA,73,22.045,19.785,3.38,NA,NA,0.71,137.45499999999998,0.077945,7.937329824,coop
CVT-2-1,CVT-2,a,NA,-101.947051,32.774988,NA,Amarillo,29,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,8.561,5.310999999999999,12.322499999999998,26.194499999999998,16.40999985,441.8179932,warm_dry,0.22,1.255,NA,NA,0.765,NA,110.5,16.375,7.74,4.555,NA,NA,1.87,96.925,0.2338,3.4871549975000002,coop
CVT-2-2,CVT-2,b,NA,-101.947051,32.774988,NA,Amarillo,29,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,6.938,4.6545000000000005,10.405000000000001,21.997500000000002,16.40999985,441.8179932,warm_dry,0.19,1.24,NA,NA,0.79,NA,86,13.835,8.399999999999999,5.09,NA,NA,0.49,60.615,0.113275,3.463019649,coop
CVT-2-3,CVT-2,c,NA,-101.947051,32.774988,NA,Amarillo,29,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,7.591,5.481,14.962499999999999,28.034499999999998,16.40999985,441.8179932,warm_dry,0.20500000000000002,1.13,NA,NA,0.735,NA,133.5,16.08,8.620000000000001,5.54,NA,NA,0.215,63.125,0.137985,14.94727564,coop
CVT-3-1,CVT-3,a,NA,-101.947185,32.775734,NA,Amarillo,30,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,9.437,4.3785,8.362499999999999,22.177999999999997,16.40999985,441.8179932,warm_dry,0.185,1.755,NA,NA,0.9,NA,93.5,59.295,6.790000000000001,1.8849999999999998,NA,NA,0.655,164.235,0.13395,10.39669425,coop
CVT-3-2,CVT-3,b,NA,-101.947185,32.775734,NA,Amarillo,30,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,10.2775,6.611,12.575,29.4635,16.40999985,441.8179932,warm_dry,0.32,1.0950000000000002,NA,NA,0.8300000000000001,NA,96.5,80.08000000000001,7.57,3.88,NA,NA,0.915,201.41,0.10067,12.444562,coop
CVT-3-3,CVT-3,c,NA,-101.947185,32.775734,NA,Amarillo,30,BAU,BAU,CROP,Till,Conv Till,CT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,9.062500000000002,5.979,13.042499999999999,28.084000000000003,16.40999985,441.8179932,warm_dry,0.28500000000000003,1.365,NA,NA,0.71,NA,96,64.84,3.645,2.165,NA,NA,3.1750000000000003,157.335,0.03208,4.992415404,coop
NAT-1-1,NAT-1,1,NA,-102.406408,32.060626,NA,Amarillo,57,Ref - Native,Ref,GRASS,Perennial,Rangland,NAT,Reference,Wellman,TexasA&MPt-1,Amarillo,11.946000000000002,7.68,17.571,37.197,18.01000023,354.9660034,warm_dry,0.41000000000000003,1.56,NA,NA,0.565,NA,186.5,90.46499999999999,10.385,1.95,NA,NA,15.755,155.43,0.2454,9.770215247,coop
NAT-2-2,NAT-2,2,NA,-102.406791,33.059817,NA,Amarillo,58,Ref - Native,Ref,GRASS,Perennial,Rangland,NAT,Reference,Wellman,TexasA&MPt-1,Amarillo,10.132499999999999,8.5,22,40.6325,16.06999969,439.4660034,warm_dry,0.33499999999999996,1.67,NA,NA,0.565,NA,26.5,69.27,10.69,4.025,NA,NA,6.82,174.115,0.083015,7.912575549,coop
NAT-3-3,NAT-3,3,NA,-102.406186,33.060119,NA,Amarillo,59,Ref - Native,Ref,GRASS,Perennial,Rangland,NAT,Reference,Wellman,TexasA&MPt-1,Amarillo,13.674,5.247999999999999,18.184,37.105999999999995,16.06999969,439.4660034,warm_dry,0.41000000000000003,1.675,NA,NA,0.6799999999999999,NA,54,115.38999999999999,15.79,4.08,NA,NA,7.335000000000001,177.70499999999998,0.19598,10.86945849,coop
NTM-1-1,NTM-1,a,NA,-101.946881,32.774275,NA,Amarillo,64,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,11.012,3.7119999999999997,8.325,23.049,16.40999985,441.8179932,warm_dry,0.595,1.015,NA,NA,0.845,NA,43.5,128.31,22.81,1.14,NA,NA,12.215,391.205,0.50885,11.46888616,coop
NTM-1-2,NTM-1,b,NA,-101.946881,32.774275,NA,Amarillo,64,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,11.119,4.41,9.925,25.454,16.40999985,441.8179932,warm_dry,0.47,1.405,NA,NA,0.905,NA,138,93.215,19.375,0.995,NA,NA,4.22,363.65,0.41278,10.49280588,coop
NTM-1-3,NTM-1,c,NA,-101.946881,32.774275,NA,Amarillo,64,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,10.7985,5.908,13.885,30.591500000000003,16.40999985,441.8179932,warm_dry,0.45999999999999996,1.425,NA,NA,0.865,NA,59.5,106.985,21.345,1.215,NA,NA,2.255,393.52,0.41134000000000004,10.97446637,coop
NTM-2-1,NTM-2,a,NA,-101.947229,32.775004,NA,Amarillo,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,11.214500000000001,4.6525,12.41,28.277,16.40999985,441.8179932,warm_dry,0.595,1.195,NA,NA,0.87,NA,66,114.065,24.200000000000003,4.115,NA,NA,6.82,327.225,0.41886999999999996,7.937887874,coop
NTM-2-2,NTM-2,b,NA,-101.947229,32.775004,NA,Amarillo,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,13.892000000000001,5.377999999999999,12.35,31.619999999999997,16.40999985,441.8179932,warm_dry,0.56,1.62,NA,NA,0.855,NA,80.5,113.37,21.615000000000002,2.835,NA,NA,3.055,336.51,0.398795,9.978844943,coop
NTM-2-3,NTM-2,c,NA,-101.947229,32.775004,NA,Amarillo,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,15.077,5.3260000000000005,12.842500000000001,33.2455,16.40999985,441.8179932,warm_dry,0.6599999999999999,1.5099999999999998,NA,NA,0.8,NA,51,111.52,39.1,3.02,NA,NA,5.880000000000001,349.98,0.6544,9.763469165,coop
NTM-3-1,NTM-3,a,NA,-101.94738,32.775739,NA,Amarillo,63,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,12.6325,6.428,16.74,35.8005,16.40999985,441.8179932,warm_dry,0.6,1.125,NA,NA,0.915,NA,144,67.425,26.03,1.685,NA,NA,11.8,330.73,0.200015,5.9741131020000005,coop
NTM-3-2,NTM-3,b,NA,-101.94738,32.775739,NA,Amarillo,63,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,15.132,5.6819999999999995,21.805,42.619,16.40999985,441.8179932,warm_dry,0.8500000000000001,1.375,NA,NA,0.855,NA,132,185.375,29.275,3.375,NA,NA,15.674999999999999,420.64500000000004,0.13244,5.911644274,coop
NTM-3-3,NTM-3,c,NA,-101.94738,32.775739,NA,Amarillo,63,SHM - no-till,SHM,CROP,Till,No Till - Mixed,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,9.810500000000001,4.0365,7.675,21.522000000000002,16.40999985,441.8179932,warm_dry,0.36,1.705,NA,NA,0.9450000000000001,NA,104.5,131.65,16.595,1.6949999999999998,NA,NA,3.88,175.08,0.087555,8.906339961499999,coop
NTR-1-1,NTR-1,a,NA,-101.947399,32.775007,NA,Amarillo,66,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,10.7605,5.122999999999999,12.4475,28.331,16.40999985,441.8179932,warm_dry,0.52,1.3250000000000002,NA,NA,0.865,NA,132.5,114.64500000000001,24.91,0.655,NA,NA,8.12,382.02,0.39019499999999996,10.84828061,coop
NTR-1-2,NTR-1,b,NA,-101.947399,32.775007,NA,Amarillo,66,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,11.57,5.0280000000000005,12.835000000000003,29.433,16.40999985,441.8179932,warm_dry,0.48,1.4,NA,NA,0.8200000000000001,NA,82,113.045,14.495,4.15,NA,NA,9.385,370.575,0.44432499999999997,5.985649728,coop
NTR-1-3,NTR-1,c,NA,-101.947399,32.775007,NA,Amarillo,66,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,13.49,4.6935,13.537500000000001,31.721000000000004,16.40999985,441.8179932,warm_dry,0.51,1.555,NA,NA,0.88,NA,81,125.965,23.515,0.985,NA,NA,8.055,371.395,0.539325,5.957184922,coop
NTR-2-1,NTR-2,a,NA,-101.947399,32.775007,NA,Amarillo,67,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,10.276,4.423500000000001,11.31,26.009500000000003,16.40999985,441.8179932,warm_dry,0.455,1.295,NA,NA,0.8700000000000001,NA,41.5,93.915,15.4,1.7599999999999998,NA,NA,7.41,370.855,0.43787,1.4917583030000001,coop
NTR-2-2,NTR-2,b,NA,-101.947399,32.775007,NA,Amarillo,67,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,12.172,5.34,12.084999999999999,29.597,16.40999985,441.8179932,warm_dry,0.52,1.24,NA,NA,0.825,NA,35.5,102.965,17.3,2.59,NA,NA,6.295,427.89,0.55008,8.835684024,coop
NTR-2-3,NTR-2,c,NA,-101.947399,32.775007,NA,Amarillo,67,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,10.771,6.218,17.01,33.999,16.40999985,441.8179932,warm_dry,0.45,1.47,NA,NA,0.8400000000000001,NA,88.5,135.025,23.130000000000003,1.01,NA,NA,10.36,429.49,0.43930499999999995,7.448600481000001,coop
NTR-3-1,NTR-3,a,NA,-101.947009,32.775683,NA,Amarillo,68,SHM - no-till,SHM,CROP,Till,No Till - Rye,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,13.338000000000001,6.6855,13.4675,33.491,16.40999985,441.8179932,warm_dry,0.63,1.06,NA,NA,0.905,NA,114,224.74,21.96,1.7349999999999999,NA,NA,5.38,268.02,0.134455,9.488415657000001,coop
